loan_id,account_id,status,loan_date,loan_amount,duration,payments,owner_district_id,client_age,client_gender,account_district_id,frequency,account_date,birthdate,transaction_date_max,transaction_date_min,operation_count,amount_mean,amount_min,amount_max,amount_std,amount_last,amount_abs_min,amount_rangev,balance_mean,balance_min,balance_max,balance_std,balance_last,balance_abs_min,balance_rangev,type_count_in,type_count_out,type_mean_in,type_mean_out,disp_id_count,card_type_count_gold,card_type_count_classic,card_type_count_junior,account_region,account_no. of inhabitants,account_average salary,account_unemploymant rate '95,account_unemploymant rate '96,account_no. of enterpreneurs per 1000 inhabitants,account_no. of commited crimes '95,account_no. of commited crimes '96
6019,5033,no,1996-07-25,11400,12,950,54,41,F,54,monthly issuance,1995-08-03,1980-04-30,1996-07-18,1995-08-03,77,361.3038961038962,-6700.0,10734.0,3661.7528542906434,-2200.0,14.6,17434.0,27533.66363636363,300.0,39514.1,6234.415407995346,27820.2,300.0,39214.1,29,48,0.37662337662337664,0.6233766233766234,1,0,0,0,south Moravia,387570,9897,1.60,1.96,140,18721,18696
6992,9790,no,1996-07-27,133968,48,2791,52,78,M,52,monthly issuance,1995-11-09,1943-05-30,1996-07-14,1995-11-09,79,439.6151898734177,-60800.0,49512.0,17192.9872368186,-993.0,14.6,110312.0,46772.31518987341,200.0,117458.5,22590.104308053575,34729.5,200.0,117258.5,23,56,0.2911392405063291,0.7088607594936709,2,0,1,0,east Bohemia,139012,8363,2.52,3.49,108,2564,2799
5136,846,no,1996-07-28,187104,24,7796,72,44,F,72,monthly issuance,1996-03-09,1977-05-10,1996-07-21,1996-03-09,25,3475.112,-49500.0,43502.0,26189.536798171266,43502.0,2.5,93002.0,66292.37199999999,300.0,137193.5,34581.40134837078,133377.7,300.0,136893.5,16,9,0.64,0.36,1,0,0,0,north Moravia,226122,8994,3.80,4.79,110,9672,9208
5337,1886,no,1996-07-31,162468,36,4513,32,64,F,32,monthly issuance,1996-03-05,1957-08-23,1996-07-16,1996-03-05,15,4975.92,-34500.0,40614.0,20976.229950323705,-1800.0,70.9,75114.0,51279.553333333344,700.0,83862.8,24180.888923925817,74638.8,700.0,83162.8,10,5,0.6666666666666666,0.3333333333333333,2,0,0,0,north Bohemia,105058,9272,2.80,3.22,118,4340,4505
7013,9928,no,1996-08-02,89340,60,1489,60,50,F,60,monthly issuance,1995-11-09,1971-11-12,1996-07-31,1995-11-09,44,959.7159090909095,-8200.0,17313.0,6740.323602780963,-14.6,14.6,25513.0,40005.48181818184,500.0,54628.1,10876.871704682686,42227.6,500.0,54128.1,20,24,0.45454545454545453,0.5454545454545454,2,0,0,0,south Moravia,110643,8441,3.45,4.48,115,1879,2252
5495,2580,no,1996-08-02,89340,60,1489,60,50,F,60,monthly issuance,1995-11-09,1971-11-12,1996-07-31,1995-11-09,44,943.6954545454548,-8200.0,17313.0,6747.272780011627,-14.6,14.6,25513.0,39644.76363636365,500.0,54020.1,10748.387757632041,41522.6,500.0,53520.1,20,24,0.45454545454545453,0.5454545454545454,2,0,0,0,south Moravia,110643,8441,3.45,4.48,115,1879,2252
6012,4994,no,1996-08-03,258444,36,7179,1,55,M,1,weekly issuance,1996-01-11,1966-05-27,1996-07-31,1996-01-11,16,3368.2562500000004,-14600.0,31830.0,12093.412861938175,206.4,141.4,46430.0,40688.1375,600.0,61790.4,17230.159617750694,53892.1,600.0,61190.4,12,4,0.75,0.25,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
6471,7184,no,1996-08-04,155640,24,6485,5,78,F,5,monthly issuance,1995-06-19,1943-01-07,1996-07-31,1995-06-19,105,385.6628571428572,-21700.0,34486.0,10223.163061469557,-14.6,14.6,56186.0,45183.34952380955,500.0,72838.9,13513.4703010347,40494.6,500.0,72338.9,27,78,0.2571428571428571,0.7428571428571429,1,0,0,0,central Bohemia,95616,9307,3.85,4.43,118,2616,3040
7305,11359,no,1996-08-06,54024,12,4502,61,53,M,61,monthly issuance,1994-10-01,1968-04-13,1996-07-31,1994-10-01,147,174.71156462585037,-30100.0,40521.0,13999.218036784796,109.6,14.6,70621.0,36480.18503401359,1000.0,81705.8,15469.988112964207,25697.2,1000.0,80705.8,45,102,0.30612244897959184,0.6938775510204082,1,0,1,0,south Moravia,117897,8814,4.76,5.74,107,2112,2059
6296,6358,no,1996-08-06,270384,48,5633,3,59,M,3,monthly issuance,1995-05-27,1962-04-07,1996-08-05,1995-05-27,87,664.7712643678165,-30800.0,50696.0,18371.692077442156,33797.0,14.6,81496.0,47654.24482758614,700.0,91294.4,18202.53979303858,57835.1,700.0,90594.4,32,55,0.367816091954023,0.632183908045977,1,0,0,0,central Bohemia,75232,8980,1.95,2.21,111,2824,2813
6144,5593,no,1996-08-09,44376,12,3698,15,59,M,15,monthly issuance,1996-02-27,1962-05-23,1996-08-08,1996-02-27,39,1749.7820512820517,-54100.0,49412.0,21657.228439032977,-14463.0,14.6,103512.0,53505.215384615374,800.0,124090.0,28278.24506461626,68241.5,800.0,123290.0,18,21,0.46153846153846156,0.5384615384615384,1,0,0,0,south Bohemia,58796,9045,3.13,3.6,124,1845,1879
6283,6289,no,1996-08-11,85632,48,1784,64,72,F,64,monthly issuance,1995-04-05,1949-04-07,1996-08-10,1995-04-05,85,1175.7517647058824,-60800.0,49917.0,23579.22481372821,-17300.0,14.6,110717.0,65066.73529411768,800.0,156504.1,26945.910380677462,99938.7,800.0,155704.1,38,47,0.4470588235294118,0.5529411764705883,1,0,0,0,south Moravia,197099,9624,1.60,2.31,145,4484,4265
7246,11054,no,1996-08-20,148920,60,2482,59,44,M,59,weekly issuance,1996-02-01,1977-08-03,1996-08-18,1996-02-01,31,492.858064516129,-22780.0,22338.0,10721.958332188333,-2900.0,30.0,45118.0,32435.319354838695,400.0,63289.9,15220.65126336407,15278.6,400.0,62889.9,16,15,0.5161290322580645,0.4838709677419355,1,0,0,0,south Moravia,108871,8444,3.24,3.47,106,2595,2305
5088,544,no,1996-08-22,91152,24,3798,32,78,M,32,monthly issuance,1995-05-15,1942-12-10,1996-08-19,1995-05-15,77,511.4116883116883,-26700.0,34184.0,14032.198318519318,-3800.0,14.6,60884.0,44829.54415584412,400.0,72327.7,13400.064096640634,39378.8,400.0,71927.7,31,46,0.4025974025974026,0.5974025974025974,1,0,1,0,north Bohemia,105058,9272,2.80,3.22,118,4340,4505
5988,4851,no,1996-08-22,141648,24,5902,52,69,M,52,monthly issuance,1996-02-04,1952-07-17,1996-08-18,1996-02-04,18,4928.344444444444,-34600.0,42127.0,20748.506295215913,-34600.0,55.6,76727.0,45100.42222222222,200.0,123310.1,32279.92216277436,88710.1,200.0,123110.1,13,5,0.7222222222222222,0.2777777777777778,2,0,0,0,east Bohemia,139012,8363,2.52,3.49,108,2564,2799
5282,1583,yes,1996-08-24,388512,48,8094,69,52,F,69,issuance after transaction,1994-11-17,1969-03-13,1996-08-08,1994-11-17,120,322.47666666666674,-44700.0,40855.0,11945.175136843793,-35300.0,2.4,85555.0,21371.32,-2838.8,84743.5,21196.682131732654,38697.3,210.0,87582.3,54,66,0.45,0.55,1,0,0,0,north Moravia,42821,8173,7.01,7.01,124,1358,1358
5938,4650,no,1996-08-25,402000,60,6700,4,41,M,4,monthly issuance,1995-10-15,1980-08-06,1996-08-14,1995-10-15,54,319.11111111111126,-9100.0,9500.0,4128.500821997339,-2828.0,14.6,18600.0,21568.935185185193,200.0,35650.8,7900.831741722059,17232.1,200.0,35450.8,29,25,0.5370370370370371,0.46296296296296297,1,0,0,0,central Bohemia,149893,9753,4.64,5.05,109,5244,5892
5606,3084,yes,1996-08-28,253512,36,7042,59,76,F,59,weekly issuance,1996-01-28,1945-08-07,1996-08-25,1996-01-28,29,459.2586206896557,-30200.0,40419.0,16876.95217746289,8900.0,13.4,70619.0,37095.84482758619,300.0,111044.2,24704.38501837544,13318.4,300.0,110744.2,14,15,0.4827586206896552,0.5172413793103449,1,0,0,0,south Moravia,108871,8444,3.24,3.47,106,2595,2305
5385,2143,no,1996-09-09,71460,36,1985,1,41,F,1,monthly issuance,1996-01-13,1980-08-31,1996-08-31,1996-01-13,31,1601.5774193548389,-26600.0,33669.0,14548.728832117022,-14.6,14.6,60269.0,49220.9806451613,700.0,76403.1,16380.59460647302,49648.9,700.0,75703.1,16,15,0.5161290322580645,0.4838709677419355,2,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
6865,9199,yes,1996-09-11,29448,12,2454,72,74,M,72,monthly issuance,1996-05-15,1947-10-21,1996-09-06,1996-05-15,11,3980.963636363637,-13900.0,22090.0,11190.444367966156,14727.0,63.8,35990.0,28977.436363636363,800.0,43790.6,11482.495155433136,43790.6,800.0,42990.6,9,2,0.8181818181818182,0.18181818181818182,1,0,0,0,north Moravia,226122,8994,3.80,4.79,110,9672,9208
5586,2994,no,1996-09-14,48744,36,1354,77,57,F,77,monthly issuance,1996-05-03,1964-04-14,1996-09-12,1996-05-03,14,4492.235714285714,-18600.0,28603.5,14694.440290364513,19069.0,53.7,47203.5,42930.20714285715,900.0,62891.3,19512.790972253762,62891.3,900.0,61991.3,11,3,0.7857142857142857,0.21428571428571427,1,0,0,0,north Moravia,148545,8909,4.01,5.56,113,3460,3590
6302,6397,no,1996-09-16,181020,60,3017,48,55,F,48,monthly issuance,1995-03-15,1966-06-14,1996-09-06,1995-03-15,93,457.2688172043014,-19900.0,27150.0,10749.054975033838,18100.0,14.6,47050.0,34005.90645161289,500.0,60475.3,9801.680644529757,45526.0,500.0,59975.3,37,56,0.3978494623655914,0.6021505376344086,2,0,0,0,east Bohemia,78955,9060,1.78,2.44,124,1655,1717
7194,10762,no,1996-09-17,68832,36,1912,1,62,M,1,monthly issuance,1995-10-23,1959-07-01,1996-09-12,1995-10-23,53,972.4679245283022,-24000.0,28353.0,11799.703118067351,-1500.0,14.6,52353.0,37557.05471698113,700.0,61939.6,12288.790411270784,51540.7,700.0,61239.6,24,29,0.4528301886792453,0.5471698113207547,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
6461,7136,no,1996-09-19,74124,36,2059,12,82,F,12,weekly issuance,1995-04-09,1939-04-13,1996-09-10,1995-04-09,122,210.3139344262296,-43200.0,49816.0,15987.369531185042,-1080.0,30.0,93016.0,54371.29918032791,400.0,159765.9,30062.389743314227,25658.0,400.0,159365.9,39,83,0.319672131147541,0.680327868852459,1,0,0,0,central Bohemia,107870,8754,3.83,4.31,137,3804,3868
6732,8533,no,1996-09-19,174048,48,3626,47,69,F,47,monthly issuance,1995-10-10,1952-02-16,1996-09-13,1995-10-10,69,784.6449275362316,-46800.0,49461.0,20505.94743237374,-10800.0,14.6,96261.0,72968.3811594203,600.0,127067.6,23455.92726432901,54140.4,600.0,126467.6,38,31,0.5507246376811594,0.4492753623188406,1,0,0,0,east Bohemia,162580,9538,1.51,1.81,111,6079,5410
6613,7926,no,1996-09-22,84120,24,3505,69,71,F,69,weekly issuance,1996-06-09,1950-03-02,1996-09-20,1996-06-09,19,3365.9421052631583,-36300.0,47952.0,21047.20841107532,13484.0,30.0,84252.0,56910.689473684215,900.0,89570.9,24271.624057983947,45528.9,900.0,88670.9,12,7,0.631578947368421,0.3684210526315789,1,0,0,0,north Moravia,42821,8173,7.01,7.01,124,1358,1358
7036,10019,no,1996-09-25,194940,36,5415,8,57,M,8,monthly issuance,1995-06-15,1964-10-30,1996-09-14,1995-06-15,91,375.96153846153857,-58700.0,48883.0,19412.339293636975,-4700.0,1.3,107583.0,56669.787912087864,600.0,138172.6,35314.5278448429,34212.3,600.0,137572.6,38,53,0.4175824175824176,0.5824175824175825,1,0,0,0,central Bohemia,112065,11277,1.25,1.44,127,5179,4987
5897,4476,no,1996-09-25,15192,24,633,24,48,F,24,monthly issuance,1994-11-10,1972-12-27,1996-09-19,1994-11-10,169,102.67455621301792,-14000.0,21513.0,6713.042568708262,-4080.0,14.6,35513.0,29941.905325443797,500.0,48157.1,7237.180988793552,17351.9,500.0,47657.1,47,122,0.2781065088757396,0.7218934911242604,1,0,0,0,west Bohemia,122603,8991,1.39,2.01,128,5198,5273
5415,2236,yes,1996-09-26,139464,36,3874,73,63,M,73,monthly issuance,1995-08-27,1958-08-12,1996-09-20,1995-08-27,31,1343.974193548387,-23400.0,36854.0,14163.238445849118,-23400.0,20.2,60254.0,31532.748387096784,300.0,65062.8,12989.781215090346,41662.8,300.0,64762.8,19,12,0.6129032258064516,0.3870967741935484,1,0,0,0,north Moravia,182027,8746,3.33,3.74,90,4355,4433
6995,9814,no,1996-09-26,96168,12,8014,64,49,F,64,weekly issuance,1995-01-19,1972-08-12,1996-09-25,1995-01-19,149,24.226174496644397,-53500.0,46253.0,14642.147519863054,-14700.0,24.8,99753.0,50492.688590603946,600.0,138010.1,21691.134254741817,3609.3,600.0,137410.1,84,65,0.5637583892617449,0.436241610738255,1,0,0,0,south Moravia,197099,9624,1.60,2.31,145,4484,4265
7136,10436,no,1996-09-28,54396,36,1511,60,82,M,60,monthly issuance,1996-03-21,1939-07-27,1996-09-18,1996-03-21,23,1574.2956521739131,-5400.0,11244.0,5049.990324786255,-1500.0,14.6,16644.0,30293.708695652185,800.0,42308.8,10625.946392927808,36208.8,800.0,41508.8,14,9,0.6086956521739131,0.391304347826087,1,0,0,0,south Moravia,110643,8441,3.45,4.48,115,1879,2252
7271,11186,no,1996-10-02,392460,60,6541,12,41,F,12,monthly issuance,1994-11-24,1980-11-13,1996-09-30,1994-11-24,143,372.34405594405615,-35300.0,58870.0,19837.442359764755,216.2,14.6,94170.0,57131.74055944061,900.0,115913.4,20293.363479654072,53259.7,900.0,115013.4,46,97,0.32167832167832167,0.6783216783216783,2,0,0,0,central Bohemia,107870,8754,3.83,4.31,137,3804,3868
5375,2106,no,1996-10-03,101520,12,8460,1,45,F,1,monthly issuance,1996-02-01,1976-10-12,1996-09-30,1996-02-01,38,440.0210526315792,-10000.0,18513.0,7559.930255260935,-14.6,14.6,28513.0,26449.092105263157,400.0,43218.7,10352.391968575044,16720.8,400.0,42818.7,18,20,0.47368421052631576,0.5263157894736842,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
5635,3230,no,1996-10-04,77184,36,2144,1,66,F,1,monthly issuance,1995-03-11,1954-12-09,1996-10-01,1995-03-11,77,291.50649350649354,-63600.0,48447.0,23733.68396052293,-600.0,14.6,112047.0,50722.27012987011,200.0,142917.9,30287.214667670312,22446.0,200.0,142717.9,36,41,0.4675324675324675,0.5324675324675324,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
6817,9024,no,1996-10-04,70656,48,1472,1,69,M,1,monthly issuance,1996-01-05,1952-07-26,1996-10-01,1996-01-05,53,424.07547169811335,-26080.0,22317.0,8568.99648632534,-7100.0,14.6,48397.0,32646.850943396235,600.0,55343.2,12948.761537492877,22476.1,600.0,54743.2,29,24,0.5471698113207547,0.4528301886792453,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
5923,4585,no,1996-10-10,64656,48,1347,27,74,M,27,monthly issuance,1996-06-08,1947-03-19,1996-10-07,1996-06-08,12,3729.0750000000003,-5700.0,13609.0,7928.79262425302,13609.0,62.9,19309.0,25896.466666666664,200.0,44749.0,11814.971181770212,44749.0,200.0,44549.0,9,3,0.75,0.25,2,0,0,0,west Bohemia,67298,8561,0.65,1.29,110,1029,1127
5329,1862,no,1996-10-16,396120,60,6602,19,71,F,19,weekly issuance,1995-04-15,1950-01-02,1996-10-08,1995-04-15,95,932.74,-37300.0,59415.0,23071.99069204264,39610.0,30.0,96715.0,58855.27789473691,500.0,104859.1,20275.14198096615,88610.1,500.0,104359.1,36,59,0.37894736842105264,0.6210526315789474,1,0,0,0,south Bohemia,51428,8402,3.13,3.98,120,999,1099
6644,8039,no,1996-10-20,93600,24,3900,9,49,M,9,monthly issuance,1995-12-17,1972-06-23,1996-10-14,1995-12-17,55,477.01636363636385,-42900.0,45287.0,14785.065939027592,-3231.0,14.6,88187.0,40078.70727272725,900.0,96108.3,21469.630340267242,26235.8,900.0,95208.3,21,34,0.38181818181818183,0.6181818181818182,1,0,0,0,central Bohemia,81344,8899,3.39,3.97,149,2987,2487
6354,6688,no,1996-10-23,22968,36,638,16,71,F,16,monthly issuance,1996-06-25,1950-07-27,1996-10-12,1996-06-25,11,3530.090909090909,-3600.0,8200.0,4586.05344592811,8155.0,16.3,11800.0,23324.936363636363,1000.0,38831.0,11195.573958245528,38831.0,1000.0,37831.0,10,1,0.9090909090909091,0.09090909090909091,1,0,0,0,south Bohemia,93931,8427,1.12,1.54,107,1874,1913
5082,501,no,1996-10-24,262980,60,4383,13,55,F,13,monthly issuance,1995-10-21,1966-03-09,1996-10-16,1995-10-21,56,1358.5964285714285,-22300.0,44022.0,13169.319978136018,43444.0,14.6,66322.0,41729.616071428565,900.0,78574.3,16330.173222315432,76081.3,900.0,77674.3,24,32,0.42857142857142855,0.5714285714285714,1,0,0,0,central Bohemia,53921,8598,2.77,3.26,123,1597,1875
6921,9422,no,1996-10-29,86184,12,7182,70,80,F,70,monthly issuance,1996-03-06,1940-12-04,1996-10-28,1996-03-06,42,1027.5642857142852,-50500.0,64642.0,24794.068260862376,-18346.0,14.6,115142.0,59935.271428571425,300.0,128146.0,24799.97403787278,43157.5,300.0,127846.0,16,26,0.38095238095238093,0.6190476190476191,1,0,0,0,north Moravia,285387,10177,6.63,7.75,81,9878,10108
5366,2062,no,1996-10-29,86184,12,7182,70,80,F,70,monthly issuance,1996-03-06,1940-12-04,1996-10-28,1996-03-06,42,944.3095238095239,-50500.0,64642.0,24820.578617052288,-18346.0,14.6,115142.0,60273.67857142853,300.0,128146.0,25642.077157191914,39660.8,300.0,127846.0,16,26,0.38095238095238093,0.6190476190476191,1,0,0,0,north Moravia,285387,10177,6.63,7.75,81,9878,10108
6585,7795,no,1996-10-29,372120,60,6202,64,76,M,64,monthly issuance,1995-01-05,1945-01-26,1996-10-26,1995-01-05,172,270.8174418604653,-63300.0,48768.0,21258.89169377205,-12800.0,14.6,112068.0,64044.04593023261,500.0,128495.4,25895.9123556906,46580.5,500.0,127995.4,71,101,0.4127906976744186,0.5872093023255814,2,0,0,0,south Moravia,197099,9624,1.60,2.31,145,4484,4265
5886,4447,no,1996-10-31,192744,36,5354,62,57,M,62,monthly issuance,1996-06-16,1964-03-14,1996-10-15,1996-06-16,26,1069.1961538461535,-34100.0,49871.0,21524.24566298165,-8400.0,14.6,83971.0,62590.42307692309,200.0,128778.8,28733.343188251627,27799.1,200.0,128578.8,13,13,0.5,0.5,2,0,0,0,south Moravia,145688,8544,1.29,1.86,109,2719,2906
5741,3754,no,1996-11-03,68544,24,2856,37,45,M,37,weekly issuance,1996-02-19,1976-09-16,1996-10-31,1996-02-19,54,439.4425925925926,-34800.0,44342.0,15178.069612059662,-30.0,30.0,79142.0,44948.62592592594,900.0,94207.7,20196.07407074487,23729.8,900.0,93307.7,17,37,0.3148148148148148,0.6851851851851852,2,0,0,0,north Bohemia,114006,9065,4.46,5.39,123,4147,4166
4996,132,no,1996-11-06,88440,12,7370,40,76,F,40,issuance after transaction,1996-05-11,1945-07-03,1996-10-31,1996-05-11,31,2545.4129032258065,-35100.0,47976.0,21020.897593232345,282.6,100.0,83076.0,62778.09032258065,200.0,103239.0,21638.258869671175,79007.6,200.0,103039.0,16,15,0.5161290322580645,0.4838709677419355,2,0,0,0,north Bohemia,128118,9317,6.49,7.07,97,6949,6872
6015,5001,no,1996-11-09,110112,24,4588,53,58,M,53,monthly issuance,1995-12-15,1963-10-12,1996-11-02,1995-12-15,82,1303.1499999999996,-52500.0,45549.0,22818.60210797403,33425.0,14.6,98049.0,76232.70000000003,700.0,135658.1,28391.569085736075,135658.1,700.0,134958.1,37,45,0.45121951219512196,0.5487804878048781,1,0,0,0,south Moravia,107911,8240,2.53,3.56,99,1850,1903
6309,6434,no,1996-11-11,110136,24,4589,1,63,F,1,monthly issuance,1995-05-08,1958-02-24,1996-11-08,1995-05-08,63,646.7714285714293,-60700.0,45640.0,18815.813955214242,-4891.0,14.6,106340.0,50815.80476190475,400.0,140542.8,29147.98491700158,40746.5,400.0,140142.8,29,34,0.4603174603174603,0.5396825396825397,1,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
6073,5263,no,1996-11-12,276300,60,4605,64,45,M,64,monthly issuance,1995-07-14,1976-07-06,1996-11-11,1995-07-14,92,299.7630434782611,-5760.0,8888.0,3941.6829481420946,-3950.0,14.6,14648.0,25997.563043478272,500.0,40755.0,6720.217505796418,27578.1,500.0,40255.0,45,47,0.4891304347826087,0.5108695652173914,1,0,0,0,south Moravia,197099,9624,1.60,2.31,145,4484,4265
6006,4948,no,1996-11-15,359760,60,5996,43,42,M,43,monthly issuance,1995-07-29,1979-05-31,1996-11-10,1995-07-29,48,832.4895833333336,-51700.0,37346.0,14255.403903592842,-4710.0,14.6,89046.0,32434.693750000006,900.0,127807.6,24143.874396857613,39959.4,900.0,126907.6,25,23,0.5208333333333334,0.4791666666666667,1,0,0,0,east Bohemia,161854,9425,1.72,2.5,125,4085,3891
6944,9548,no,1996-11-15,46176,48,962,62,55,M,62,monthly issuance,1996-06-07,1966-11-03,1996-11-12,1996-06-07,17,2277.9470588235295,-13400.0,18109.0,11531.204466312141,-700.0,64.5,31509.0,33613.10588235293,1000.0,54705.1,13279.637852717908,38725.1,1000.0,53705.1,11,6,0.6470588235294118,0.35294117647058826,1,0,0,0,south Moravia,145688,8544,1.29,1.86,109,2719,2906
5611,3115,no,1996-11-15,321180,60,5353,14,85,M,14,monthly issuance,1996-03-27,1936-09-07,1996-11-08,1996-03-27,38,978.5131578947369,-34000.0,48180.0,19459.252277018073,-14723.0,14.6,82180.0,40524.463157894745,700.0,90257.3,21716.75025029622,37183.5,700.0,89557.3,17,21,0.4473684210526316,0.5526315789473685,2,0,0,0,south Bohemia,177686,10045,1.42,1.71,135,6604,6295
7101,10297,no,1996-11-18,421008,48,8771,14,68,M,14,monthly issuance,1996-01-19,1953-06-01,1996-11-14,1996-01-19,50,623.3620000000001,-19100.0,31540.0,12060.342532768718,-4800.0,14.6,50640.0,37436.421999999984,600.0,72330.4,12359.209052004047,31168.0,600.0,71730.4,22,28,0.44,0.56,1,0,0,0,south Bohemia,177686,10045,1.42,1.71,135,6604,6295
6599,7859,no,1996-11-19,72120,12,6010,52,69,F,52,monthly issuance,1995-03-14,1952-11-10,1996-11-15,1995-03-14,102,966.9794117647052,-50700.0,54092.0,21452.914456134986,-7000.0,14.6,104792.0,75686.06568627457,1000.0,109338.9,20598.00230804139,98631.7,1000.0,108338.9,40,62,0.39215686274509803,0.6078431372549019,2,0,0,0,east Bohemia,139012,8363,2.52,3.49,108,2564,2799
6940,9510,no,1996-11-22,228276,36,6341,1,60,M,1,monthly issuance,1996-06-09,1961-08-03,1996-11-10,1996-06-09,20,2685.4,-9100.0,22288.0,9740.218800201024,14859.0,14.6,31388.0,41402.134999999995,500.0,60236.6,14856.81419017355,53707.9,500.0,59736.6,13,7,0.65,0.35,2,0,0,0,Prague,1204953,12541,0.29,0.43,167,85677,99107
5209,1250,no,1996-11-25,182640,48,3805,62,79,F,62,monthly issuance,1996-03-28,1942-04-19,1996-11-23,1996-03-28,40,597.4600000000003,-23900.0,34246.0,13537.6138604166,900.0,11.5,58146.0,37802.23000000001,600.0,64411.8,14199.381522847558,23898.3,600.0,63811.8,17,23,0.425,0.575,1,0,0,0,south Moravia,145688,8544,1.29,1.86,109,2719,2906
6011,4981,no,1996-11-28,179328,48,3736,54,47,M,54,monthly issuance,1996-01-22,1973-11-21,1996-11-17,1996-01-22,52,693.7461538461541,-23040.0,34960.0,13297.549423542427,-15700.0,14.6,58000.0,44093.971153846156,200.0,81614.7,14278.225737036766,36074.7,200.0,81414.7,21,31,0.40384615384615385,0.5961538461538461,1,0,0,0,south Moravia,387570,9897,1.60,1.96,140,18721,18696
5388,2153,no,1996-11-28,61560,12,5130,31,78,M,31,weekly issuance,1996-01-07,1943-01-04,1996-11-13,1996-01-07,71,282.41126760563367,-30200.0,46166.0,15201.640624067517,-10303.0,30.0,76366.0,32967.71267605635,200.0,73559.9,17762.224670277326,20051.1,200.0,73359.9,22,49,0.30985915492957744,0.6901408450704225,1,0,0,0,west Bohemia,51313,8930,3.52,4.2,108,1328,1452
5591,3021,no,1996-12-04,155616,48,3242,10,62,F,10,monthly issuance,1996-04-20,1959-10-25,1996-12-03,1996-04-20,30,814.9,-21800.0,29176.0,13037.779913720768,-7500.0,14.6,50976.0,39426.06999999999,300.0,62153.6,13711.094458293303,24447.1,300.0,61853.6,16,14,0.5333333333333333,0.4666666666666667,1,0,0,0,central Bohemia,92084,10124,0.56,0.54,141,3810,4316
7154,10520,no,1996-12-05,417600,60,6960,55,51,M,55,issuance after transaction,1995-10-24,1970-10-12,1996-12-03,1995-10-24,34,1724.6764705882356,-31700.0,36305.0,14680.063637527388,-4500.0,100.0,68005.0,43196.74411764705,200.0,87052.1,18631.358322644723,58638.6,200.0,86852.1,21,13,0.6176470588235294,0.38235294117647056,1,1,0,0,south Moravia,157042,8743,1.88,2.43,111,3659,3894
7130,10411,no,1996-12-11,123408,24,5142,39,57,M,39,issuance after transaction,1995-11-23,1964-10-14,1996-12-09,1995-11-23,65,128.5723076923076,-27400.0,46000.0,10247.261895356909,-1807.0,67.5,73400.0,28359.255384615382,700.0,85626.9,17185.36385469143,8357.1,700.0,84926.9,25,40,0.38461538461538464,0.6153846153846154,1,1,0,0,north Bohemia,119895,10446,7.34,9.4,90,4947,4743
6818,9030,no,1996-12-12,155616,48,3242,72,50,F,72,monthly issuance,1995-01-21,1971-04-10,1996-12-11,1995-01-21,172,352.87209302325596,-36960.0,26388.0,8611.713428013858,-14600.0,14.6,63348.0,44197.50988372092,200.0,75294.1,11044.494392196431,60694.1,200.0,75094.1,70,102,0.4069767441860465,0.5930232558139535,2,0,0,0,north Moravia,226122,8994,3.80,4.79,110,9672,9208
5625,3189,yes,1996-12-15,222180,60,3703,29,82,M,29,monthly issuance,1995-11-29,1939-03-20,1996-12-10,1995-11-29,59,1009.8135593220334,-52600.0,44352.0,18212.754146736515,-6900.0,14.6,96952.0,55230.44406779658,800.0,130659.1,26510.559286203963,59578.8,800.0,129859.1,28,31,0.4745762711864407,0.5254237288135594,1,0,0,0,west Bohemia,45714,8843,2.82,3.6,113,818,888
6805,8972,no,1996-12-21,45024,48,938,70,64,F,70,monthly issuance,1996-05-21,1957-05-04,1996-12-17,1996-05-21,39,984.2153846153847,-22100.0,31636.5,12758.414420079553,-17800.0,14.6,53736.5,41994.90769230771,800.0,63659.3,13151.510254347311,38384.3,800.0,62859.3,20,19,0.5128205128205128,0.48717948717948717,1,0,0,0,north Moravia,285387,10177,6.63,7.75,81,9878,10108
7233,10963,no,1996-12-25,115812,36,3217,16,68,M,16,monthly issuance,1995-05-20,1953-06-01,1996-12-18,1995-05-20,124,337.7266129032257,-50800.0,49887.0,19850.96819333255,-3100.0,14.6,100687.0,56646.516129032294,1100.0,119527.2,21971.162852105062,41878.1,1100.0,118427.2,51,73,0.4112903225806452,0.5887096774193549,1,0,0,0,south Bohemia,93931,8427,1.12,1.54,107,1874,1913
7308,11362,no,1996-12-27,129408,24,5392,67,59,F,67,monthly issuance,1995-10-14,1962-10-19,1996-12-10,1995-10-14,107,226.16448598130847,-16100.0,24212.0,7745.727553476762,-4780.0,14.6,40312.0,30869.78130841124,1000.0,56055.6,11709.142374755249,24199.5,1000.0,55055.6,29,78,0.27102803738317754,0.7289719626168224,1,0,0,0,north Moravia,106054,8110,5.77,6.55,109,3244,3079
